prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2190282,camara,2018-12-28T00:00:00Z,3,"Prazo para Emendas: 04/02/2019 a 11/02/2019. Comissão Mista: *Câmara dos Deputados: até 03/03/2019. Senado Federal: 04/03/2019 a 17/03/2019. Retorno à Câmara dos Deputados (se houver): 18/03/2019 a 20/03/2019. Sobrestar Pauta: a partir de 21/03/2019. Congresso Nacional: 04/02/2019 a 04/04/2019. Prorrogação pelo Congresso Nacional: 03/06/2019.*Declaração incidental de inconstitucionalidade do art. 5º, caput, art. 6º, §§ 1º e 2º, da Resolução do Congresso Nacional nº 1/2002, com eficácia ex nunc - Ação Direta de Inconstitucionalidade nº 4.029 (DOU de 16/3/12).",CN,350,NA,NA,2190282
2190282,camara,2018-12-28T10:08:00Z,1,Publicação da Medida Provisória no Diário Oficial da União.,EXEC,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1703515,2190282
2190282,camara,2018-12-28T17:20:00Z,2,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,2190282
2190282,camara,2019-02-20T00:00:00Z,4,"Ofício n. 67-CN, de 20/02/19, comunica a constituição da Comissão Mista incumbida de emitir parecer sobre a matéria e informa o calendário para sua tramitação.",MESA,1002,Perdeu a Eficácia,NA,2190282
2190282,camara,2019-03-27T00:00:00Z,5,"Instalada a Comissão, são eleitos Presidente e Vice-Presidente, respectivamente, o Deputado Evair Vieira de Melo e o Senador Nelsinho Trad.",MESA,1002,Perdeu a Eficácia,NA,2190282
2190282,camara,2019-03-28T00:00:00Z,6,"Ato Declaratório n. 16, de 27/03/19, do Presidente da Mesa do Congresso Nacional, prorroga a vigência da Medida Provisória nº 868, de 27/12/18, pelo período de sessenta dias. DOU de 28/03/19, Seção 1, Página 3.",MESA,352,Perdeu a Eficácia,NA,2190282
2190282,camara,2019-03-28T00:00:00Z,7,Designado o Senador Tasso Jereissati como Relator da Comissão Mista.,MESA,1002,Perdeu a Eficácia,NA,2190282
2190282,camara,2019-05-07T00:00:00Z,8,"Aprovado o Parecer n. 1/2019, da Comissão Mista, que concluiu pela aprovação da Medida Provisória nos termos do Projeto de Lei de Conversão n. 8/2019.",MESA,322,Perdeu a Eficácia,NA,2190282
2190282,camara,2019-05-07T00:00:00Z,9,Designado o Deputado Felipe Rigoni como Relator Revisor.,MESA,1002,Perdeu a Eficácia,NA,2190282
2190282,camara,2019-05-09T00:00:00Z,11,"Recebido o Ofício nº 152/2019, do Congresso Nacional, que encaminha o processado da Medida Provisória nº 868/2018. Informa, ainda, que à Medida foram oferecidas 501(quinhentas e uma) emendas e que a Comissão Mista emitiu o Parecer nº 1, de 2019-CN, que conclui pelo PLV nº 8, de 2019.",MESA,500,Perdeu a Eficácia,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745767,2190282
2190282,camara,2019-05-09T00:00:00Z,13,"Recebido o Parecer nº 1, de 2019-CN, da Comissão Mista destinada a apreciar a MPV 868/2018, que conclui pelo PLV nº 8, de 2019.",MESA,500,Perdeu a Eficácia,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1745774,2190282
