prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2214417,camara,2019-08-08T17:37:00Z,1,"Apresentação do Projeto de Lei n. 4381/2019, pela Deputada Paula Belmonte (CIDADANIA/DF), que ""Altera a Lei nº 9.709, de 18 de novembro de 1998, para possibilitar a assinatura eletrônica de projetos de lei de iniciativa popular. "".",MESA,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1787044,2214417
2214417,camara,2019-08-08T17:37:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,2214417
2214417,camara,2019-08-08T17:37:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,2214417
2214417,camara,2019-08-09T12:13:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 1116/2019.,SEPRO,180,NA,NA,2214417
2214417,camara,2019-08-09T12:39:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,2214417
2214417,camara,2019-08-12T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1788216,2214417
2214417,camara,2019-08-26T13:17:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,2214417
2214417,camara,2019-08-26T13:17:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,2214417
2214417,camara,2019-08-26T13:17:00Z,9,"Apense-se à(ao) PL-7005/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1788216,2214417
2214417,camara,2019-08-26T13:17:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2214417
2214417,camara,2019-08-27T09:37:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 357/2019.,SECAP(SGM),180,NA,NA,2214417
2214417,camara,2019-08-27T12:46:00Z,12,Recebimento pela CCP.,CCP,500,NA,NA,2214417
2214417,camara,2019-08-27T13:02:00Z,13,Apensação desta proposição ao PL 7005/2013.,CCP,106,NA,NA,2214417
2214417,camara,2019-08-28T00:00:00Z,14,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 29/08/2019.,CCP,604,NA,NA,2214417
