prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2125288,camara,2017-03-14T16:25:00Z,1,"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 6078/2017, pelo Deputado Felipe Maia (DEM-RN), que: ""Requer a inclusão em Ordem do Dia do Plenário, do Projeto de Lei nº 2024, de 2011, que acrescenta parágrafo ao art. 13 da Lei 9.709/98, tratando da assinatura digital nos projetos de lei de iniciativa popular"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1532965,2125288
2125288,camara,2017-03-14T16:25:00Z,2,Realizar o Encaminhamento para COAPP(SGM),SEPRO,910,NA,NA,2125288
2125288,camara,2017-03-14T23:17:00Z,3,Encaminhado à(ao) COAPP(SGM) através da guia de Remessa (GR/SEPRO) nº 4033/2017.,SEPRO,180,NA,NA,2125288
2125288,camara,2017-04-17T00:00:00Z,5,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1545515,2125288
2125288,camara,2017-04-17T13:14:00Z,4,Recebimento pela COAPP(SGM).,COAPP(SGM),500,NA,NA,2125288
2125288,camara,2017-04-18T00:00:00Z,11,Publicação inicial no DCD do dia 19/04/2017,PLEN,605,NA,NA,2125288
2125288,camara,2017-04-18T14:13:00Z,6,Despacho Chancelado,SGMGAB,180,NA,NA,2125288
2125288,camara,2017-04-18T14:15:00Z,8,Notificação à Sinopse de Despacho Chancelado,PLEN,1005,NA,NA,2125288
2125288,camara,2017-04-18T14:15:00Z,7,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,NA,NA,2125288
2125288,camara,2017-04-18T14:16:00Z,9,Junte-se aos autos. Publique-se.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1545515,2125288
2125288,camara,2017-04-18T14:17:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2125288
2125288,camara,2017-04-18T16:42:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/COAPP(SGM)) nº 267/2017.,COAPP(SGM),180,NA,NA,2125288
2125288,camara,2017-04-24T14:36:00Z,13,Recebimento pela CCP.,CCP,500,Tramitação do Requerimento Finalizada,NA,2125288
