prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,origem_tramitacao_local_nome_casa_local,destino_tramitacao_local_nome_casa_local,id_principal
120768,senado,2019-09-12T00:00:00Z,1,"Na 96ª Reunião, extraordinária, realizada nesta data, a matéria é retirada de pauta para reexame, a pedido da relatoria.",CDH,91,MATÉRIA COM A RELATORIA,,Senado Federal,Senado Federal,120768
120768,senado,2019-09-06T00:00:00Z,1,"Matéria constante da Pauta da 96ª Reunião da Comissão de Direitos Humanos e Legislação Participativa, agendada para o dia 12/09/2019.",CDH,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,120768
120768,senado,2019-09-02T00:00:00Z,1,Recebido o Relatório da Senadora Leila Barros com voto pela aprovação do Projeto na forma da Emenda (Substitutivo) que apresenta.,CDH,42,PRONTA PARA A PAUTA NA COMISSÃO,,Senado Federal,Senado Federal,120768
120768,senado,2019-02-20T00:00:00Z,1,"Redistribuído à Senadora Leila Barros, para emitir relatório.",CDH,91,MATÉRIA COM A RELATORIA,,Senado Federal,Senado Federal,120768
120768,senado,2018-12-28T00:00:00Z,2,"Recebido na CDH.
      Matéria aguardando distribuição.",CDH,87,AGUARDANDO DESIGNAÇÃO DO RELATOR,,Senado Federal,Senado Federal,120768
120768,senado,2018-12-28T00:00:00Z,1,"(ação Legislativa ocorrida no dia 21/12/2018)
      Tendo em vista o término da legislatura, o Requerimento nº 613, de 2018, fica prejudicado, nos termos do art. 334, I, do Regimento Interno.
      O Projeto de Lei do Senado nº 231, de 2015, já instruído pela CE, retorna ao exame da CDH, em decisão terminativa.",SEADI,NA,NA,,Senado Federal,Senado Federal,120768
120768,senado,2018-12-27T00:00:00Z,1,Encaminhado ao Plenário.,SLSF,NA,NA,,Senado Federal,Senado Federal,120768
120768,senado,2018-12-21T00:00:00Z,1,"A proposição continua a tramitar, nos termos do art. 332 do Regimento Interno.",SLSF,NA,NA,,Senado Federal,Senado Federal,120768
120768,senado,2018-12-19T00:00:00Z,1,"Aguardando inclusão em Ordem do Dia do Requerimento nº 613, de 2018, do Senador Paulo Rocha, solicitando audiência da CAS.",PLEN,95,AGUARDANDO INCLUSÃO ORDEM DO DIA DE REQUERIMENTO,,Senado Federal,Senado Federal,120768
120768,senado,2018-12-18T00:00:00Z,1,"Encaminhado à publicação o Requerimento nº 613/2018, do Senador Paulo Rocha, solicitando oitiva da CAS sobre a presente matéria.
      O Requerimento será incluído em Ordem do Dia oportunamente.",PLEN,95,AGUARDANDO INCLUSÃO ORDEM DO DIA DE REQUERIMENTO,,Senado Federal,Senado Federal,120768
