prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
511604,camara,2011-07-06T00:00:00Z,5,Publicação inicial no DCD do dia 07/07/11 PÁG 35496 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=959619,511604
511604,camara,2011-07-06T17:19:00Z,1,"Apresentação do Projeto de Lei n. 1783/2011, pela Deputada Erika Kokay (PT-DF), que: ""Altera o art. 56 da Lei nº 8.666, de 21 de junho de 1993, para dispor sobre a garantia nas contratações de serviços terceirizados"".",PLEN,100,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=896917,511604
511604,camara,2011-07-06T18:36:00Z,2,Recebimento pela SEPRO.,SEPRO,500,NA,NA,511604
511604,camara,2011-07-06T18:36:00Z,3,"Encaminhado  à SINOPSE (Revisão da Ementa, Explicação da Ementa e Indexação)",SINOPSE,1003,NA,NA,511604
511604,camara,2011-07-06T18:36:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,511604
511604,camara,2011-07-07T09:56:00Z,6,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 819/2011.,SEPRO,180,NA,NA,511604
511604,camara,2011-07-07T11:28:00Z,7,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,511604
511604,camara,2011-08-03T00:00:00Z,8,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=903675,511604
511604,camara,2011-08-03T00:00:00Z,14,Publicação inicial no DCD do dia 04/08/11 PÁG 39378 COL 01.,CCP,605,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=961823,511604
511604,camara,2011-08-03T00:00:00Z,11,Apense-se à(ao) PL-3219/2000.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=903675,511604
511604,camara,2011-08-03T18:04:00Z,9,Despacho Chancelado,SECAP(SGM),180,NA,NA,511604
511604,camara,2011-08-03T18:04:00Z,10,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,511604
511604,camara,2011-08-03T18:10:00Z,13,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 349/2011.,SECAP(SGM),180,NA,NA,511604
511604,camara,2011-08-03T18:12:00Z,12,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,511604
511604,camara,2011-08-04T14:43:00Z,15,Recebimento pela CCP.,CCP,500,NA,NA,511604
511604,camara,2011-08-05T16:27:00Z,16,Encaminhado à(ao) CCJC através da guia de Remessa (GR/CCP) nº 1968/2011.,CCP,180,NA,NA,511604
511604,camara,2011-08-08T00:00:00Z,17,Encaminhada à publicação. Avulso Inicial,CCP,604,NA,NA,511604
511604,camara,2011-08-08T00:00:00Z,20,"Designado Relator, Dep. Fabio Trad (PMDB-MS)",CCJC,320,NA,NA,511604
511604,camara,2011-08-08T16:16:00Z,18,Recebimento pela CCJC.,CCJC,500,NA,NA,511604
511604,camara,2011-08-08T16:30:00Z,19,Apensação desta proposição ao PL 3219/2000.,CCJC,106,NA,NA,511604
511604,camara,2018-03-23T10:29:00Z,21,"Recebimento pela CCP, apensado ao PL-3219/2000",CCP,500,NA,NA,511604
511604,camara,2018-03-23T10:43:00Z,22,"Recebimento pela PL129295, apensado ao PL-3219/2000",PL129295,500,NA,NA,511604
511604,camara,2018-12-05T18:01:00Z,23,"Recebimento pela CCP, apensado ao PL-3219/2000",CCP,500,NA,NA,511604
